Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
4.11178119196822e+06	1.19841720652514e-02,0.00000000000000e+00	5.41239661824560e-04,0.00000000000000e+00	1.00336123131180e-04,0.00000000000000e+00	1.00336123131186e-04,0.00000000000000e+00	1.19841720652510e-02,0.00000000000000e+00
4.12125982653993e+06	1.20748219467674e-02,0.00000000000000e+00	5.53279713687660e-04,0.00000000000000e+00	1.02908708692757e-04,0.00000000000000e+00	1.02908708692737e-04,0.00000000000000e+00	1.20748219467665e-02,0.00000000000000e+00
4.13076031162099e+06	1.21664112875651e-02,0.00000000000000e+00	5.65675140165579e-04,0.00000000000000e+00	1.05562454767943e-04,0.00000000000000e+00	1.05562454767944e-04,0.00000000000000e+00	1.21664112875652e-02,0.00000000000000e+00
4.14028269758201e+06	1.22589432431355e-02,0.00000000000000e+00	5.78439128999843e-04,0.00000000000000e+00	1.08300475348689e-04,0.00000000000000e+00	1.08300475348683e-04,0.00000000000000e+00	1.22589432431348e-02,0.00000000000000e+00
4.14982703490975e+06	1.23524203668122e-02,0.00000000000000e+00	5.91585459896414e-04,0.00000000000000e+00	1.11126026956565e-04,0.00000000000000e+00	1.11126026956567e-04,0.00000000000000e+00	1.23524203668121e-02,0.00000000000000e+00
4.15939337420732e+06	1.24468445640763e-02,0.00000000000000e+00	6.05128535946673e-04,0.00000000000000e+00	1.14042516299609e-04,0.00000000000000e+00	1.14042516299613e-04,0.00000000000000e+00	1.24468445640755e-02,0.00000000000000e+00
4.16898176619451e+06	1.25422170444253e-02,0.00000000000000e+00	6.19083416995569e-04,0.00000000000000e+00	1.17053508405026e-04,0.00000000000000e+00	1.17053508405012e-04,0.00000000000000e+00	1.25422170444252e-02,0.00000000000000e+00
4.17859226170801e+06	1.26385382707414e-02,0.00000000000000e+00	6.33465855090237e-04,0.00000000000000e+00	1.20162735263715e-04,0.00000000000000e+00	1.20162735263708e-04,0.00000000000000e+00	1.26385382707400e-02,0.00000000000000e+00
4.18822491170171e+06	1.27358079060869e-02,0.00000000000000e+00	6.48292332162695e-04,0.00000000000000e+00	1.23374105023355e-04,0.00000000000000e+00	1.23374105023350e-04,0.00000000000000e+00	1.27358079060868e-02,0.00000000000000e+00
4.19787976724698e+06	1.28340247578318e-02,0.00000000000000e+00	6.63580100104738e-04,0.00000000000000e+00	1.26691711767852e-04,0.00000000000000e+00	1.26691711767838e-04,0.00000000000000e+00	1.28340247578312e-02,0.00000000000000e+00
4.20755687953288e+06	1.29331867190287e-02,0.00000000000000e+00	6.79347223406199e-04,0.00000000000000e+00	1.30119845927552e-04,0.00000000000000e+00	1.30119845927548e-04,0.00000000000000e+00	1.29331867190286e-02,0.00000000000000e+00
4.21725629986651e+06	1.30332907069791e-02,0.00000000000000e+00	6.95612624549516e-04,0.00000000000000e+00	1.33663005366791e-04,0.00000000000000e+00	1.33663005366798e-04,0.00000000000000e+00	1.30332907069775e-02,0.00000000000000e+00
4.22697807967322e+06	1.31343325989114e-02,0.00000000000000e+00	7.12396132360647e-04,0.00000000000000e+00	1.37325907197675e-04,0.00000000000000e+00	1.37325907197646e-04,0.00000000000000e+00	1.31343325989110e-02,0.00000000000000e+00
4.23672227049693e+06	1.32363071647132e-02,0.00000000000000e+00	7.29718533528902e-04,0.00000000000000e+00	1.41113500374377e-04,0.00000000000000e+00	1.41113500374369e-04,0.00000000000000e+00	1.32363071647123e-02,0.00000000000000e+00
4.24648892400036e+06	1.33392079966510e-02,0.00000000000000e+00	7.47601627542586e-04,0.00000000000000e+00	1.45030979127716e-04,0.00000000000000e+00	1.45030979127736e-04,0.00000000000000e+00	1.33392079966507e-02,0.00000000000000e+00
4.25627809196535e+06	1.34430274360490e-02,0.00000000000000e+00	7.66068285283885e-04,0.00000000000000e+00	1.49083797301224e-04,0.00000000000000e+00	1.49083797301201e-04,0.00000000000000e+00	1.34430274360488e-02,0.00000000000000e+00
4.26608982629308e+06	1.35477564968490e-02,0.00000000000000e+00	7.85142511563002e-04,0.00000000000000e+00	1.53277683657315e-04,0.00000000000000e+00	1.53277683657329e-04,0.00000000000000e+00	1.35477564968485e-02,0.00000000000000e+00
4.27592417900439e+06	1.36533847860808e-02,0.00000000000000e+00	8.04849511885930e-04,0.00000000000000e+00	1.57618658229163e-04,0.00000000000000e+00	1.57618658229164e-04,0.00000000000000e+00	1.36533847860811e-02,0.00000000000000e+00
4.28578120224004e+06	1.37599004211988e-02,0.00000000000000e+00	8.25215763772401e-04,0.00000000000000e+00	1.62113049794055e-04,0.00000000000000e+00	1.62113049794031e-04,0.00000000000000e+00	1.37599004211992e-02,0.00000000000000e+00
4.29566094826099e+06	1.38672899442400e-02,0.00000000000000e+00	8.46269092967979e-04,0.00000000000000e+00	1.66767514556670e-04,0.00000000000000e+00	1.66767514556715e-04,0.00000000000000e+00	1.38672899442408e-02,0.00000000000000e+00
4.30556346944867e+06	1.39755382329419e-02,0.00000000000000e+00	8.68038754919106e-04,0.00000000000000e+00	1.71589056134163e-04,0.00000000000000e+00	1.71589056134175e-04,0.00000000000000e+00	1.39755382329411e-02,0.00000000000000e+00
4.31548881830526e+06	1.40846284087084e-02,0.00000000000000e+00	8.90555521902782e-04,0.00000000000000e+00	1.76585046939886e-04,0.00000000000000e+00	1.76585046939900e-04,0.00000000000000e+00	1.40846284087095e-02,0.00000000000000e+00
4.32543704745396e+06	1.41945417415993e-02,0.00000000000000e+00	9.13851776229497e-04,0.00000000000000e+00	1.81763251074587e-04,0.00000000000000e+00	1.81763251074583e-04,0.00000000000000e+00	1.41945417415996e-02,0.00000000000000e+00
4.33540820963931e+06	1.43052575523614e-02,0.00000000000000e+00	9.37961609985634e-04,0.00000000000000e+00	1.87131848837974e-04,0.00000000000000e+00	1.87131848837996e-04,0.00000000000000e+00	1.43052575523621e-02,0.00000000000000e+00
4.34540235772741e+06	1.44167531116098e-02,0.00000000000000e+00	9.62920931769537e-04,0.00000000000000e+00	1.92699462981925e-04,0.00000000000000e+00	1.92699462981919e-04,0.00000000000000e+00	1.44167531116097e-02,0.00000000000000e+00
4.35541954470624e+06	1.45290035363223e-02,0.00000000000000e+00	9.88767580957531e-04,0.00000000000000e+00	1.98475186836638e-04,0.00000000000000e+00	1.98475186836652e-04,0.00000000000000e+00	1.45290035363230e-02,0.00000000000000e+00
4.36545982368592e+06	1.46419816837896e-02,0.00000000000000e+00	1.01554145001098e-03,0.00000000000000e+00	2.04468614443968e-04,0.00000000000000e+00	2.04468614443957e-04,0.00000000000000e+00	1.46419816837899e-02,0.00000000000000e+00
4.37552324789903e+06	1.47556580431979e-02,0.00000000000000e+00	1.04328461540183e-03,0.00000000000000e+00	2.10689872846932e-04,0.00000000000000e+00	2.10689872846970e-04,0.00000000000000e+00	1.47556580431980e-02,0.00000000000000e+00
4.38560987070082e+06	1.48700006251288e-02,0.00000000000000e+00	1.07204147774270e-03,0.00000000000000e+00	2.17149656686100e-04,0.00000000000000e+00	2.17149656686137e-04,0.00000000000000e+00	1.48700006251287e-02,0.00000000000000e+00
4.39571974556957e+06	1.49849748491927e-02,0.00000000000000e+00	1.10185891170705e-03,0.00000000000000e+00	2.23859265257692e-04,0.00000000000000e+00	2.23859265257664e-04,0.00000000000000e+00	1.49849748491922e-02,0.00000000000000e+00
4.40585292610683e+06	1.51005434301442e-02,0.00000000000000e+00	1.13278642637397e-03,0.00000000000000e+00	2.30830642203220e-04,0.00000000000000e+00	2.30830642203212e-04,0.00000000000000e+00	1.51005434301438e-02,0.00000000000000e+00
4.41600946603772e+06	1.52166662628112e-02,0.00000000000000e+00	1.16487633659297e-03,0.00000000000000e+00	2.38076417989290e-04,0.00000000000000e+00	2.38076417989246e-04,0.00000000000000e+00	1.52166662628117e-02,0.00000000000000e+00
4.42618941921119e+06	1.53333003062476e-02,0.00000000000000e+00	1.19818394597891e-03,0.00000000000000e+00	2.45609955348642e-04,0.00000000000000e+00	2.45609955348712e-04,0.00000000000000e+00	1.53333003062470e-02,0.00000000000000e+00
4.43639283960036e+06	1.54503994675618e-02,0.00000000000000e+00	1.23276774209481e-03,0.00000000000000e+00	2.53445397839046e-04,0.00000000000000e+00	2.53445397839014e-04,0.00000000000000e+00	1.54503994675619e-02,0.00000000000000e+00
4.44661978130272e+06	1.55679144859031e-02,0.00000000000000e+00	1.26868960433159e-03,0.00000000000000e+00	2.61597721672748e-04,0.00000000000000e+00	2.61597721672729e-04,0.00000000000000e+00	1.55679144859038e-02,0.00000000000000e+00
4.45687029854053e+06	1.56857928171830e-02,0.00000000000000e+00	1.30601502488767e-03,0.00000000000000e+00	2.70082790948629e-04,0.00000000000000e+00	2.70082790948665e-04,0.00000000000000e+00	1.56857928171819e-02,0.00000000000000e+00
4.46714444566098e+06	1.58039785200848e-02,0.00000000000000e+00	1.34481334313915e-03,0.00000000000000e+00	2.78917416396965e-04,0.00000000000000e+00	2.78917416396992e-04,0.00000000000000e+00	1.58039785200854e-02,0.00000000000000e+00
4.47744227713659e+06	1.59224121440849e-02,0.00000000000000e+00	1.38515799344733e-03,0.00000000000000e+00	2.88119417694202e-04,0.00000000000000e+00	2.88119417694216e-04,0.00000000000000e+00	1.59224121440841e-02,0.00000000000000e+00
4.48776384756545e+06	1.60410306201219e-02,0.00000000000000e+00	1.42712676623142e-03,0.00000000000000e+00	2.97707689366023e-04,0.00000000000000e+00	2.97707689365994e-04,0.00000000000000e+00	1.60410306201225e-02,0.00000000000000e+00
4.49810921167148e+06	1.61597671547433e-02,0.00000000000000e+00	1.47080208171311e-03,0.00000000000000e+00	3.07702270198659e-04,0.00000000000000e+00	3.07702270198651e-04,0.00000000000000e+00	1.61597671547430e-02,0.00000000000000e+00
4.50847842430477e+06	1.62785511284817e-02,0.00000000000000e+00	1.51627127528375e-03,0.00000000000000e+00	3.18124415987504e-04,0.00000000000000e+00	3.18124415987546e-04,0.00000000000000e+00	1.62785511284826e-02,0.00000000000000e+00
4.51887154044187e+06	1.63973079994144e-02,0.00000000000000e+00	1.56362689273047e-03,0.00000000000000e+00	3.28996675288155e-04,0.00000000000000e+00	3.28996675288174e-04,0.00000000000000e+00	1.63973079994143e-02,0.00000000000000e+00
4.52928861518603e+06	1.65159592127255e-02,0.00000000000000e+00	1.61296699276361e-03,0.00000000000000e+00	3.40342967667723e-04,0.00000000000000e+00	3.40342967667729e-04,0.00000000000000e+00	1.65159592127246e-02,0.00000000000000e+00
4.53972970376756e+06	1.66344221173564e-02,0.00000000000000e+00	1.66439545306750e-03,0.00000000000000e+00	3.52188663672233e-04,0.00000000000000e+00	3.52188663672263e-04,0.00000000000000e+00	1.66344221173565e-02,0.00000000000000e+00
4.55019486154405e+06	1.67526098906993e-02,0.00000000000000e+00	1.71802227471491e-03,0.00000000000000e+00	3.64560665426485e-04,0.00000000000000e+00	3.64560665426475e-04,0.00000000000000e+00	1.67526098906993e-02,0.00000000000000e+00
4.56068414400075e+06	1.68704314724361e-02,0.00000000000000e+00	1.77396387778975e-03,0.00000000000000e+00	3.77487486318862e-04,0.00000000000000e+00	3.77487486318890e-04,0.00000000000000e+00	1.68704314724362e-02,0.00000000000000e+00
4.57119760675077e+06	1.69877915086947e-02,0.00000000000000e+00	1.83234337872331e-03,0.00000000000000e+00	3.90999327705561e-04,0.00000000000000e+00	3.90999327705536e-04,0.00000000000000e+00	1.69877915086942e-02,0.00000000000000e+00
4.58173530553546e+06	1.71045903076983e-02,0.00000000000000e+00	1.89329083665154e-03,0.00000000000000e+00	4.05128149825397e-04,0.00000000000000e+00	4.05128149825408e-04,0.00000000000000e+00	1.71045903076981e-02,0.00000000000000e+00
4.59229729622464e+06	1.72207238082362e-02,0.00000000000000e+00	1.95694345215618e-03,0.00000000000000e+00	4.19907733220388e-04,0.00000000000000e+00	4.19907733220396e-04,0.00000000000000e+00	1.72207238082363e-02,0.00000000000000e+00
4.60288363481693e+06	1.73360835623228e-02,0.00000000000000e+00	2.02344569665934e-03,0.00000000000000e+00	4.35373725774975e-04,0.00000000000000e+00	4.35373725774968e-04,0.00000000000000e+00	1.73360835623228e-02,0.00000000000000e+00
4.61349437744005e+06	1.74505567336153e-02,0.00000000000000e+00	2.09294934438137e-03,0.00000000000000e+00	4.51563669020816e-04,0.00000000000000e+00	4.51563669020802e-04,0.00000000000000e+00	1.74505567336149e-02,0.00000000000000e+00
4.62412958035110e+06	1.75640261132957e-02,0.00000000000000e+00	2.16561337063712e-03,0.00000000000000e+00	4.68516995456922e-04,0.00000000000000e+00	4.68516995456882e-04,0.00000000000000e+00	1.75640261132962e-02,0.00000000000000e+00
4.63478929993687e+06	1.76763701554479e-02,0.00000000000000e+00	2.24160367021693e-03,0.00000000000000e+00	4.86274986299945e-04,0.00000000000000e+00	4.86274986299970e-04,0.00000000000000e+00	1.76763701554473e-02,0.00000000000000e+00
4.64547359271412e+06	1.77874630342579e-02,0.00000000000000e+00	2.32109253677524e-03,0.00000000000000e+00	5.04880676065112e-04,0.00000000000000e+00	5.04880676065085e-04,0.00000000000000e+00	1.77874630342576e-02,0.00000000000000e+00
4.65618251532992e+06	1.78971747259885e-02,0.00000000000000e+00	2.40425782871371e-03,0.00000000000000e+00	5.24378686755052e-04,0.00000000000000e+00	5.24378686755080e-04,0.00000000000000e+00	1.78971747259883e-02,0.00000000000000e+00
4.66691612456191e+06	1.80053711192992e-02,0.00000000000000e+00	2.49128172757985e-03,0.00000000000000e+00	5.44814969828006e-04,0.00000000000000e+00	5.44814969827991e-04,0.00000000000000e+00	1.80053711192991e-02,0.00000000000000e+00
4.67767447731862e+06	1.81119141585679e-02,0.00000000000000e+00	2.58234897160742e-03,0.00000000000000e+00	5.66236428559952e-04,0.00000000000000e+00	5.66236428559953e-04,0.00000000000000e+00	1.81119141585680e-02,0.00000000000000e+00
4.68845763063975e+06	1.82166620261608e-02,0.00000000000000e+00	2.67764441875930e-03,0.00000000000000e+00	5.88690386674253e-04,0.00000000000000e+00	5.88690386674256e-04,0.00000000000000e+00	1.82166620261603e-02,0.00000000000000e+00
4.69926564169652e+06	1.83194693714587e-02,0.00000000000000e+00	2.77734976032555e-03,0.00000000000000e+00	6.12223861112914e-04,0.00000000000000e+00	6.12223861112912e-04,0.00000000000000e+00	1.83194693714592e-02,0.00000000000000e+00
4.71009856779193e+06	1.84201875968153e-02,0.00000000000000e+00	2.88163916723626e-03,0.00000000000000e+00	6.36882587415880e-04,0.00000000000000e+00	6.36882587415890e-04,0.00000000000000e+00	1.84201875968160e-02,0.00000000000000e+00
4.72095646636106e+06	1.85186652137281e-02,0.00000000000000e+00	2.99067360828960e-03,0.00000000000000e+00	6.62709735698736e-04,0.00000000000000e+00	6.62709735698756e-04,0.00000000000000e+00	1.85186652137282e-02,0.00000000000000e+00
4.73183939497142e+06	1.86147482864440e-02,0.00000000000000e+00	3.10459353275778e-03,0.00000000000000e+00	6.89744243660698e-04,0.00000000000000e+00	6.89744243660687e-04,0.00000000000000e+00	1.86147482864442e-02,0.00000000000000e+00
4.74274741132322e+06	1.87082809850364e-02,0.00000000000000e+00	3.22350956374404e-03,0.00000000000000e+00	7.18018681430767e-04,0.00000000000000e+00	7.18018681430779e-04,0.00000000000000e+00	1.87082809850364e-02,0.00000000000000e+00
4.75368057324966e+06	1.87991062757135e-02,0.00000000000000e+00	3.34749080896324e-03,0.00000000000000e+00	7.47556552649381e-04,0.00000000000000e+00	7.47556552649397e-04,0.00000000000000e+00	1.87991062757131e-02,0.00000000000000e+00
4.76463893871728e+06	1.88870667825017e-02,0.00000000000000e+00	3.47655037177818e-03,0.00000000000000e+00	7.78368929121588e-04,0.00000000000000e+00	7.78368929121625e-04,0.00000000000000e+00	1.88870667825017e-02,0.00000000000000e+00
4.77562256582626e+06	1.89720058610449e-02,0.00000000000000e+00	3.61062765286269e-03,0.00000000000000e+00	8.10450316264424e-04,0.00000000000000e+00	8.10450316264578e-04,0.00000000000000e+00	1.89720058610450e-02,0.00000000000000e+00
4.78663151281068e+06	1.90537689308982e-02,0.00000000000000e+00	3.74956709484405e-03,0.00000000000000e+00	8.43773658790399e-04,0.00000000000000e+00	8.43773658790371e-04,0.00000000000000e+00	1.90537689308979e-02,0.00000000000000e+00
4.79766583803888e+06	1.91322051157788e-02,0.00000000000000e+00	3.89309316869298e-03,0.00000000000000e+00	8.78284427657686e-04,0.00000000000000e+00	8.78284427657708e-04,0.00000000000000e+00	1.91322051157787e-02,0.00000000000000e+00
4.80872560001377e+06	1.92071692387225e-02,0.00000000000000e+00	4.04078167260051e-03,0.00000000000000e+00	9.13893790090060e-04,0.00000000000000e+00	9.13893790089915e-04,0.00000000000000e+00	1.92071692387226e-02,0.00000000000000e+00
4.81981085737309e+06	1.92785242069810e-02,0.00000000000000e+00	4.19202785882936e-03,0.00000000000000e+00	9.50470965798781e-04,0.00000000000000e+00	9.50470965798807e-04,0.00000000000000e+00	1.92785242069809e-02,0.00000000000000e+00
4.83092166888978e+06	1.93461437943041e-02,0.00000000000000e+00	4.34601257031328e-03,0.00000000000000e+00	9.87835026519254e-04,0.00000000000000e+00	9.87835026519245e-04,0.00000000000000e+00	1.93461437943041e-02,0.00000000000000e+00
4.84205809347226e+06	1.94099157796038e-02,0.00000000000000e+00	4.50166849184160e-03,0.00000000000000e+00	1.02574661175193e-03,0.00000000000000e+00	1.02574661175218e-03,0.00000000000000e+00	1.94099157796039e-02,0.00000000000000e+00
4.85322019016473e+06	1.94697453250606e-02,0.00000000000000e+00	4.65764979910698e-03,0.00000000000000e+00	1.06390031238144e-03,0.00000000000000e+00	1.06390031238129e-03,0.00000000000000e+00	1.94697453250606e-02,0.00000000000000e+00
4.86440801814753e+06	1.95255583707496e-02,0.00000000000000e+00	4.81230984776237e-03,0.00000000000000e+00	1.10191879968363e-03,0.00000000000000e+00	1.10191879968364e-03,0.00000000000000e+00	1.95255583707495e-02,0.00000000000000e+00
4.87562163673740e+06	1.95773046916500e-02,0.00000000000000e+00	4.96369289152887e-03,0.00000000000000e+00	1.13935010701512e-03,0.00000000000000e+00	1.13935010701546e-03,0.00000000000000e+00	1.95773046916500e-02,0.00000000000000e+00
4.88686110538784e+06	1.96249601241550e-02,0.00000000000000e+00	5.10954680607362e-03,0.00000000000000e+00	1.17566972501272e-03,0.00000000000000e+00	1.17566972501297e-03,0.00000000000000e+00	1.96249601241550e-02,0.00000000000000e+00
4.89812648368939e+06	1.96685273585302e-02,0.00000000000000e+00	5.24736391597086e-03,0.00000000000000e+00	1.21028922928183e-03,0.00000000000000e+00	1.21028922928185e-03,0.00000000000000e+00	1.96685273585302e-02,0.00000000000000e+00
4.90941783136996e+06	1.97080346647993e-02,0.00000000000000e+00	5.37445567729524e-03,0.00000000000000e+00	1.24257287903890e-03,0.00000000000000e+00	1.24257287903902e-03,0.00000000000000e+00	1.97080346647992e-02,0.00000000000000e+00
4.92073520829515e+06	1.97435320345830e-02,0.00000000000000e+00	5.48806364462442e-03,0.00000000000000e+00	1.27186287890959e-03,0.00000000000000e+00	1.27186287890963e-03,0.00000000000000e+00	1.97435320345829e-02,0.00000000000000e+00
4.93207867446858e+06	1.97750845285923e-02,0.00000000000000e+00	5.58550371314196e-03,0.00000000000000e+00	1.29751274182140e-03,0.00000000000000e+00	1.29751274182138e-03,0.00000000000000e+00	1.97750845285923e-02,0.00000000000000e+00
4.94344829003216e+06	1.98027631186263e-02,0.00000000000000e+00	5.66433363101744e-03,0.00000000000000e+00	1.31892654703685e-03,0.00000000000000e+00	1.31892654703675e-03,0.00000000000000e+00	1.98027631186263e-02,0.00000000000000e+00
4.95484411526647e+06	1.98266339246605e-02,0.00000000000000e+00	5.72252665088222e-03,0.00000000000000e+00	1.33560017868423e-03,0.00000000000000e+00	1.33560017868417e-03,0.00000000000000e+00	1.98266339246605e-02,0.00000000000000e+00
4.96626621059104e+06	1.98467473081782e-02,0.00000000000000e+00	5.75862904939297e-03,0.00000000000000e+00	1.34715935190496e-03,0.00000000000000e+00	1.34715935190499e-03,0.00000000000000e+00	1.98467473081782e-02,0.00000000000000e+00
4.97771463656468e+06	1.98631285863243e-02,0.00000000000000e+00	5.77187823226752e-03,0.00000000000000e+00	1.35338889941198e-03,0.00000000000000e+00	1.35338889941195e-03,0.00000000000000e+00	1.98631285863242e-02,0.00000000000000e+00
4.98918945388580e+06	1.98757720147809e-02,0.00000000000000e+00	5.76226249316627e-03,0.00000000000000e+00	1.35424871379911e-03,0.00000000000000e+00	1.35424871379911e-03,0.00000000000000e+00	1.98757720147809e-02,0.00000000000000e+00
5.00069072339276e+06	1.98846391217311e-02,0.00000000000000e+00	5.73051272673997e-03,0.00000000000000e+00	1.34987383586774e-03,0.00000000000000e+00	1.34987383586776e-03,0.00000000000000e+00	1.98846391217311e-02,0.00000000000000e+00
5.01221850606412e+06	1.98896616050008e-02,0.00000000000000e+00	5.67802822486817e-03,0.00000000000000e+00	1.34055893315858e-03,0.00000000000000e+00	1.34055893315851e-03,0.00000000000000e+00	1.98896616050007e-02,0.00000000000000e+00
5.02377286301905e+06	1.98907480975322e-02,0.00000000000000e+00	5.60674981314733e-03,0.00000000000000e+00	1.32673005870871e-03,0.00000000000000e+00	1.32673005870865e-03,0.00000000000000e+00	1.98907480975322e-02,0.00000000000000e+00
5.03535385551760e+06	1.98877934382525e-02,0.00000000000000e+00	5.51900101996741e-03,0.00000000000000e+00	1.30890840343099e-03,0.00000000000000e+00	1.30890840343105e-03,0.00000000000000e+00	1.98877934382525e-02,0.00000000000000e+00
5.04696154496104e+06	1.98806888216652e-02,0.00000000000000e+00	5.41732018632269e-03,0.00000000000000e+00	1.28767137301007e-03,0.00000000000000e+00	1.28767137301001e-03,0.00000000000000e+00	1.98806888216652e-02,0.00000000000000e+00
5.05859599289218e+06	1.98693313433908e-02,0.00000000000000e+00	5.30430372875240e-03,0.00000000000000e+00	1.26361577685984e-03,0.00000000000000e+00	1.26361577685971e-03,0.00000000000000e+00	1.98693313433908e-02,0.00000000000000e+00
5.07025726099571e+06	1.98536318820347e-02,0.00000000000000e+00	5.18247485268042e-03,0.00000000000000e+00	1.23732659036987e-03,0.00000000000000e+00	1.23732659036989e-03,0.00000000000000e+00	1.98536318820347e-02,0.00000000000000e+00
5.08194541109850e+06	1.98335207804543e-02,0.00000000000000e+00	5.05418504026421e-03,0.00000000000000e+00	1.20935314282071e-03,0.00000000000000e+00	1.20935314282053e-03,0.00000000000000e+00	1.98335207804544e-02,0.00000000000000e+00
5.09366050516997e+06	1.98089512583755e-02,0.00000000000000e+00	4.92154940617682e-03,0.00000000000000e+00	1.18019311863426e-03,0.00000000000000e+00	1.18019311863432e-03,0.00000000000000e+00	1.98089512583755e-02,0.00000000000000e+00
5.10540260532238e+06	1.97799008172089e-02,0.00000000000000e+00	4.78641255031843e-03,0.00000000000000e+00	1.15028368964301e-03,0.00000000000000e+00	1.15028368964311e-03,0.00000000000000e+00	1.97799008172089e-02,0.00000000000000e+00
5.11717177381118e+06	1.97463710689890e-02,0.00000000000000e+00	4.65033906724111e-03,0.00000000000000e+00	1.11999848551568e-03,0.00000000000000e+00	1.11999848551561e-03,0.00000000000000e+00	1.97463710689889e-02,0.00000000000000e+00
5.12896807303532e+06	1.97083864618600e-02,0.00000000000000e+00	4.51462210381770e-03,0.00000000000000e+00	1.08964889825330e-03,0.00000000000000e+00	1.08964889825338e-03,0.00000000000000e+00	1.97083864618600e-02,0.00000000000000e+00
5.14079156553761e+06	1.96659923299646e-02,0.00000000000000e+00	4.38030375312532e-03,0.00000000000000e+00	1.05948828391498e-03,0.00000000000000e+00	1.05948828391491e-03,0.00000000000000e+00	1.96659923299645e-02,0.00000000000000e+00
5.15264231400504e+06	1.96192526094613e-02,0.00000000000000e+00	4.24820210153369e-03,0.00000000000000e+00	1.02971784762913e-03,0.00000000000000e+00	1.02971784762908e-03,0.00000000000000e+00	1.96192526094615e-02,0.00000000000000e+00
5.16452038126908e+06	1.95682474668603e-02,0.00000000000000e+00	4.11894098876442e-03,0.00000000000000e+00	1.00049327789743e-03,0.00000000000000e+00	1.00049327789763e-03,0.00000000000000e+00	1.95682474668603e-02,0.00000000000000e+00
5.17642583030607e+06	1.95130709997953e-02,0.00000000000000e+00	3.99297973321515e-03,0.00000000000000e+00	9.71931470024433e-04,0.00000000000000e+00	9.71931470024589e-04,0.00000000000000e+00	1.95130709997954e-02,0.00000000000000e+00
5.18835872423751e+06	1.94538291020800e-02,0.00000000000000e+00	3.87064107936593e-03,0.00000000000000e+00	9.44116912182030e-04,0.00000000000000e+00	9.44116912181890e-04,0.00000000000000e+00	1.94538291020800e-02,0.00000000000000e+00
5.20031912633043e+06	1.93906375356853e-02,0.00000000000000e+00	3.75213639698217e-03,0.00000000000000e+00	9.17107489464215e-04,0.00000000000000e+00	9.17107489464145e-04,0.00000000000000e+00	1.93906375356853e-02,0.00000000000000e+00
5.21230709999768e+06	1.93236202198515e-02,0.00000000000000e+00	3.63758771351403e-03,0.00000000000000e+00	8.90939592574386e-04,0.00000000000000e+00	8.90939592574376e-04,0.00000000000000e+00	1.93236202198514e-02,0.00000000000000e+00
5.22432270879830e+06	1.92529077281590e-02,0.00000000000000e+00	3.52704652726360e-03,0.00000000000000e+00	8.65632506125151e-04,0.00000000000000e+00	8.65632506125096e-04,0.00000000000000e+00	1.92529077281592e-02,0.00000000000000e+00
5.23636601643785e+06	1.91786359743366e-02,0.00000000000000e+00	3.42050957167545e-03,0.00000000000000e+00	8.41192106265612e-04,0.00000000000000e+00	8.41192106265684e-04,0.00000000000000e+00	1.91786359743368e-02,0.00000000000000e+00
5.24843708676877e+06	1.91009450636686e-02,0.00000000000000e+00	3.31793182181191e-03,0.00000000000000e+00	8.17613927964434e-04,0.00000000000000e+00	8.17613927964380e-04,0.00000000000000e+00	1.91009450636686e-02,0.00000000000000e+00
5.26053598379065e+06	1.90199782867021e-02,0.00000000000000e+00	3.21923708510727e-03,0.00000000000000e+00	7.94885676176534e-04,0.00000000000000e+00	7.94885676176567e-04,0.00000000000000e+00	1.90199782867019e-02,0.00000000000000e+00
5.27266277165064e+06	1.89358812338438e-02,0.00000000000000e+00	3.12432652557668e-03,0.00000000000000e+00	7.72989258399185e-04,0.00000000000000e+00	7.72989258399205e-04,0.00000000000000e+00	1.89358812338436e-02,0.00000000000000e+00
5.28481751464377e+06	1.88488010122292e-02,0.00000000000000e+00	3.03308545196927e-03,0.00000000000000e+00	7.51902412978431e-04,0.00000000000000e+00	7.51902412978405e-04,0.00000000000000e+00	1.88488010122292e-02,0.00000000000000e+00
5.29700027721328e+06	1.87588855493154e-02,0.00000000000000e+00	2.94538866815574e-03,0.00000000000000e+00	7.31600000950256e-04,0.00000000000000e+00	7.31600000950241e-04,0.00000000000000e+00	1.87588855493156e-02,0.00000000000000e+00
5.30921112395096e+06	1.86662829705313e-02,0.00000000000000e+00	2.86110464650264e-03,0.00000000000000e+00	7.12055021114562e-04,0.00000000000000e+00	7.12055021114575e-04,0.00000000000000e+00	1.86662829705312e-02,0.00000000000000e+00
5.32145011959750e+06	1.85711410408948e-02,0.00000000000000e+00	2.78009874711816e-03,0.00000000000000e+00	6.93239399692575e-04,0.00000000000000e+00	6.93239399692572e-04,0.00000000000000e+00	1.85711410408947e-02,0.00000000000000e+00
5.33371732904284e+06	1.84736066626556e-02,0.00000000000000e+00	2.70223566982732e-03,0.00000000000000e+00	6.75124597840190e-04,0.00000000000000e+00	6.75124597840194e-04,0.00000000000000e+00	1.84736066626559e-02,0.00000000000000e+00
5.34601281732650e+06	1.83738254227461e-02,0.00000000000000e+00	2.62738129400086e-03,0.00000000000000e+00	6.57682073131747e-04,0.00000000000000e+00	6.57682073131751e-04,0.00000000000000e+00	1.83738254227459e-02,0.00000000000000e+00
