Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
2.00000000000000e+06	1.20040823929996e-02,0.00000000000000e+00	2.49100613483683e-04,0.00000000000000e+00	2.23901478033725e-05,0.00000000000000e+00	2.23901478033725e-05,0.00000000000000e+00	1.20040823929994e-02,0.00000000000000e+00
2.00461047615580e+06	1.19864167925176e-02,0.00000000000000e+00	2.48742218910901e-04,0.00000000000000e+00	2.24048329966655e-05,0.00000000000000e+00	2.24048329966655e-05,0.00000000000000e+00	1.19864167925169e-02,0.00000000000000e+00
2.00923158055679e+06	1.19687479529108e-02,0.00000000000000e+00	2.48383764711305e-04,0.00000000000000e+00	2.24194563985848e-05,0.00000000000000e+00	2.24194563985848e-05,0.00000000000000e+00	1.19687479529099e-02,0.00000000000000e+00
2.01386333770361e+06	1.19510760030029e-02,0.00000000000000e+00	2.48025253508708e-04,0.00000000000000e+00	2.24340178813172e-05,0.00000000000000e+00	2.24340178813172e-05,0.00000000000000e+00	1.19510760030030e-02,0.00000000000000e+00
2.01850577215337e+06	1.19334010715273e-02,0.00000000000000e+00	2.47666687924811e-04,0.00000000000000e+00	2.24485173178193e-05,0.00000000000000e+00	2.24485173178193e-05,0.00000000000000e+00	1.19334010715281e-02,0.00000000000000e+00
2.02315890851980e+06	1.19157232871023e-02,0.00000000000000e+00	2.47308070578747e-04,0.00000000000000e+00	2.24629545817843e-05,0.00000000000000e+00	2.24629545817843e-05,0.00000000000000e+00	1.19157232871029e-02,0.00000000000000e+00
2.02782277147336e+06	1.18980427782436e-02,0.00000000000000e+00	2.46949404087371e-04,0.00000000000000e+00	2.24773295476752e-05,0.00000000000000e+00	2.24773295476752e-05,0.00000000000000e+00	1.18980427782444e-02,0.00000000000000e+00
2.03249738574139e+06	1.18803596733577e-02,0.00000000000000e+00	2.46590691065036e-04,0.00000000000000e+00	2.24916420907114e-05,0.00000000000000e+00	2.24916420907114e-05,0.00000000000000e+00	1.18803596733581e-02,0.00000000000000e+00
2.03718277610823e+06	1.18626741007263e-02,0.00000000000000e+00	2.46231934123342e-04,0.00000000000000e+00	2.25058920868528e-05,0.00000000000000e+00	2.25058920868528e-05,0.00000000000000e+00	1.18626741007263e-02,0.00000000000000e+00
2.04187896741536e+06	1.18449861885211e-02,0.00000000000000e+00	2.45873135871420e-04,0.00000000000000e+00	2.25200794128331e-05,0.00000000000000e+00	2.25200794128331e-05,0.00000000000000e+00	1.18449861885213e-02,0.00000000000000e+00
2.04658598456151e+06	1.18272960647848e-02,0.00000000000000e+00	2.45514298915488e-04,0.00000000000000e+00	2.25342039461258e-05,0.00000000000000e+00	2.25342039461258e-05,0.00000000000000e+00	1.18272960647843e-02,0.00000000000000e+00
2.05130385250281e+06	1.18096038574335e-02,0.00000000000000e+00	2.45155425859024e-04,0.00000000000000e+00	2.25482655649669e-05,0.00000000000000e+00	2.25482655649669e-05,0.00000000000000e+00	1.18096038574336e-02,0.00000000000000e+00
2.05603259625295e+06	1.17919096942568e-02,0.00000000000000e+00	2.44796519302596e-04,0.00000000000000e+00	2.25622641483465e-05,0.00000000000000e+00	2.25622641483465e-05,0.00000000000000e+00	1.17919096942565e-02,0.00000000000000e+00
2.06077224088323e+06	1.17742137028984e-02,0.00000000000000e+00	2.44437581843649e-04,0.00000000000000e+00	2.25761995759956e-05,0.00000000000000e+00	2.25761995759956e-05,0.00000000000000e+00	1.17742137028989e-02,0.00000000000000e+00
2.06552281152279e+06	1.17565160108763e-02,0.00000000000000e+00	2.44078616076703e-04,0.00000000000000e+00	2.25900717284111e-05,0.00000000000000e+00	2.25900717284111e-05,0.00000000000000e+00	1.17565160108749e-02,0.00000000000000e+00
2.07028433335869e+06	1.17388167455525e-02,0.00000000000000e+00	2.43719624593076e-04,0.00000000000000e+00	2.26038804868375e-05,0.00000000000000e+00	2.26038804868375e-05,0.00000000000000e+00	1.17388167455535e-02,0.00000000000000e+00
2.07505683163602e+06	1.17211160341546e-02,0.00000000000000e+00	2.43360609980810e-04,0.00000000000000e+00	2.26176257332656e-05,0.00000000000000e+00	2.26176257332656e-05,0.00000000000000e+00	1.17211160341550e-02,0.00000000000000e+00
2.07984033165812e+06	1.17034140037509e-02,0.00000000000000e+00	2.43001574824699e-04,0.00000000000000e+00	2.26313073504430e-05,0.00000000000000e+00	2.26313073504430e-05,0.00000000000000e+00	1.17034140037521e-02,0.00000000000000e+00
2.08463485878661e+06	1.16857107812622e-02,0.00000000000000e+00	2.42642521706104e-04,0.00000000000000e+00	2.26449252218621e-05,0.00000000000000e+00	2.26449252218621e-05,0.00000000000000e+00	1.16857107812616e-02,0.00000000000000e+00
2.08944043844160e+06	1.16680064934468e-02,0.00000000000000e+00	2.42283453203016e-04,0.00000000000000e+00	2.26584792317735e-05,0.00000000000000e+00	2.26584792317735e-05,0.00000000000000e+00	1.16680064934465e-02,0.00000000000000e+00
2.09425709610180e+06	1.16503012669000e-02,0.00000000000000e+00	2.41924371889719e-04,0.00000000000000e+00	2.26719692651605e-05,0.00000000000000e+00	2.26719692651605e-05,0.00000000000000e+00	1.16503012669006e-02,0.00000000000000e+00
2.09908485730464e+06	1.16325952280600e-02,0.00000000000000e+00	2.41565280337033e-04,0.00000000000000e+00	2.26853952077681e-05,0.00000000000000e+00	2.26853952077681e-05,0.00000000000000e+00	1.16325952280600e-02,0.00000000000000e+00
2.10392374764644e+06	1.16148885031904e-02,0.00000000000000e+00	2.41206181112059e-04,0.00000000000000e+00	2.26987569460860e-05,0.00000000000000e+00	2.26987569460860e-05,0.00000000000000e+00	1.16148885031903e-02,0.00000000000000e+00
2.10877379278251e+06	1.15971812183785e-02,0.00000000000000e+00	2.40847076778026e-04,0.00000000000000e+00	2.27120543673396e-05,0.00000000000000e+00	2.27120543673396e-05,0.00000000000000e+00	1.15971812183799e-02,0.00000000000000e+00
2.11363501842731e+06	1.15794734995473e-02,0.00000000000000e+00	2.40487969894436e-04,0.00000000000000e+00	2.27252873595108e-05,0.00000000000000e+00	2.27252873595108e-05,0.00000000000000e+00	1.15794734995466e-02,0.00000000000000e+00
2.11850745035458e+06	1.15617654724242e-02,0.00000000000000e+00	2.40128863016795e-04,0.00000000000000e+00	2.27384558113182e-05,0.00000000000000e+00	2.27384558113182e-05,0.00000000000000e+00	1.15617654724247e-02,0.00000000000000e+00
2.12339111439745e+06	1.15440572625667e-02,0.00000000000000e+00	2.39769758696619e-04,0.00000000000000e+00	2.27515596122239e-05,0.00000000000000e+00	2.27515596122239e-05,0.00000000000000e+00	1.15440572625654e-02,0.00000000000000e+00
2.12828603644863e+06	1.15263489953395e-02,0.00000000000000e+00	2.39410659481506e-04,0.00000000000000e+00	2.27645986524467e-05,0.00000000000000e+00	2.27645986524467e-05,0.00000000000000e+00	1.15263489953399e-02,0.00000000000000e+00
2.13319224246051e+06	1.15086407959159e-02,0.00000000000000e+00	2.39051567914663e-04,0.00000000000000e+00	2.27775728229225e-05,0.00000000000000e+00	2.27775728229225e-05,0.00000000000000e+00	1.15086407959171e-02,0.00000000000000e+00
2.13810975844531e+06	1.14909327892780e-02,0.00000000000000e+00	2.38692486535198e-04,0.00000000000000e+00	2.27904820153392e-05,0.00000000000000e+00	2.27904820153392e-05,0.00000000000000e+00	1.14909327892774e-02,0.00000000000000e+00
2.14303861047521e+06	1.14732251002117e-02,0.00000000000000e+00	2.38333417878111e-04,0.00000000000000e+00	2.28033261221403e-05,0.00000000000000e+00	2.28033261221403e-05,0.00000000000000e+00	1.14732251002122e-02,0.00000000000000e+00
2.14797882468249e+06	1.14555178532931e-02,0.00000000000000e+00	2.37974364473646e-04,0.00000000000000e+00	2.28161050364703e-05,0.00000000000000e+00	2.28161050364703e-05,0.00000000000000e+00	1.14555178532930e-02,0.00000000000000e+00
2.15293042725967e+06	1.14378111729046e-02,0.00000000000000e+00	2.37615328847991e-04,0.00000000000000e+00	2.28288186522463e-05,0.00000000000000e+00	2.28288186522463e-05,0.00000000000000e+00	1.14378111729044e-02,0.00000000000000e+00
2.15789344445965e+06	1.14201051832143e-02,0.00000000000000e+00	2.37256313522635e-04,0.00000000000000e+00	2.28414668641029e-05,0.00000000000000e+00	2.28414668641029e-05,0.00000000000000e+00	1.14201051832142e-02,0.00000000000000e+00
2.16286790259587e+06	1.14024000081791e-02,0.00000000000000e+00	2.36897321014498e-04,0.00000000000000e+00	2.28540495674099e-05,0.00000000000000e+00	2.28540495674099e-05,0.00000000000000e+00	1.14024000081785e-02,0.00000000000000e+00
2.16785382804240e+06	1.13846957715434e-02,0.00000000000000e+00	2.36538353835914e-04,0.00000000000000e+00	2.28665666582767e-05,0.00000000000000e+00	2.28665666582767e-05,0.00000000000000e+00	1.13846957715419e-02,0.00000000000000e+00
2.17285124723413e+06	1.13669925968275e-02,0.00000000000000e+00	2.36179414494450e-04,0.00000000000000e+00	2.28790180335399e-05,0.00000000000000e+00	2.28790180335399e-05,0.00000000000000e+00	1.13669925968279e-02,0.00000000000000e+00
2.17786018666686e+06	1.13492906073456e-02,0.00000000000000e+00	2.35820505493004e-04,0.00000000000000e+00	2.28914035907788e-05,0.00000000000000e+00	2.28914035907788e-05,0.00000000000000e+00	1.13492906073443e-02,0.00000000000000e+00
2.18288067289751e+06	1.13315899261662e-02,0.00000000000000e+00	2.35461629329453e-04,0.00000000000000e+00	2.29037232282867e-05,0.00000000000000e+00	2.29037232282867e-05,0.00000000000000e+00	1.13315899261659e-02,0.00000000000000e+00
2.18791273254418e+06	1.13138906761412e-02,0.00000000000000e+00	2.35102788496781e-04,0.00000000000000e+00	2.29159768450884e-05,0.00000000000000e+00	2.29159768450884e-05,0.00000000000000e+00	1.13138906761406e-02,0.00000000000000e+00
2.19295639228637e+06	1.12961929798900e-02,0.00000000000000e+00	2.34743985483098e-04,0.00000000000000e+00	2.29281643409478e-05,0.00000000000000e+00	2.29281643409478e-05,0.00000000000000e+00	1.12961929798905e-02,0.00000000000000e+00
2.19801167886504e+06	1.12784969597990e-02,0.00000000000000e+00	2.34385222771371e-04,0.00000000000000e+00	2.29402856163469e-05,0.00000000000000e+00	2.29402856163469e-05,0.00000000000000e+00	1.12784969597989e-02,0.00000000000000e+00
2.20307861908283e+06	1.12608027380067e-02,0.00000000000000e+00	2.34026502839357e-04,0.00000000000000e+00	2.29523405724843e-05,0.00000000000000e+00	2.29523405724843e-05,0.00000000000000e+00	1.12608027380070e-02,0.00000000000000e+00
2.20815723980414e+06	1.12431104364226e-02,0.00000000000000e+00	2.33667828159792e-04,0.00000000000000e+00	2.29643291112990e-05,0.00000000000000e+00	2.29643291112990e-05,0.00000000000000e+00	1.12431104364231e-02,0.00000000000000e+00
2.21324756795533e+06	1.12254201767062e-02,0.00000000000000e+00	2.33309201200067e-04,0.00000000000000e+00	2.29762511354443e-05,0.00000000000000e+00	2.29762511354443e-05,0.00000000000000e+00	1.12254201767067e-02,0.00000000000000e+00
2.21834963052480e+06	1.12077320802660e-02,0.00000000000000e+00	2.32950624422192e-04,0.00000000000000e+00	2.29881065482883e-05,0.00000000000000e+00	2.29881065482883e-05,0.00000000000000e+00	1.12077320802672e-02,0.00000000000000e+00
2.22346345456318e+06	1.11900462682624e-02,0.00000000000000e+00	2.32592100282786e-04,0.00000000000000e+00	2.29998952539191e-05,0.00000000000000e+00	2.29998952539191e-05,0.00000000000000e+00	1.11900462682632e-02,0.00000000000000e+00
2.22858906718345e+06	1.11723628616073e-02,0.00000000000000e+00	2.32233631233181e-04,0.00000000000000e+00	2.30116171571591e-05,0.00000000000000e+00	2.30116171571591e-05,0.00000000000000e+00	1.11723628616072e-02,0.00000000000000e+00
2.23372649556112e+06	1.11546819809421e-02,0.00000000000000e+00	2.31875219718906e-04,0.00000000000000e+00	2.30232721635195e-05,0.00000000000000e+00	2.30232721635195e-05,0.00000000000000e+00	1.11546819809414e-02,0.00000000000000e+00
2.23887576693430e+06	1.11370037466591e-02,0.00000000000000e+00	2.31516868180157e-04,0.00000000000000e+00	2.30348601792516e-05,0.00000000000000e+00	2.30348601792516e-05,0.00000000000000e+00	1.11370037466598e-02,0.00000000000000e+00
2.24403690860392e+06	1.11193282788856e-02,0.00000000000000e+00	2.31158579051314e-04,0.00000000000000e+00	2.30463811113036e-05,0.00000000000000e+00	2.30463811113036e-05,0.00000000000000e+00	1.11193282788850e-02,0.00000000000000e+00
2.24920994793385e+06	1.11016556974780e-02,0.00000000000000e+00	2.30800354761127e-04,0.00000000000000e+00	2.30578348673438e-05,0.00000000000000e+00	2.30578348673438e-05,0.00000000000000e+00	1.11016556974775e-02,0.00000000000000e+00
2.25439491235101e+06	1.10839861220275e-02,0.00000000000000e+00	2.30442197732541e-04,0.00000000000000e+00	2.30692213557482e-05,0.00000000000000e+00	2.30692213557482e-05,0.00000000000000e+00	1.10839861220269e-02,0.00000000000000e+00
2.25959182934559e+06	1.10663196718477e-02,0.00000000000000e+00	2.30084110382638e-04,0.00000000000000e+00	2.30805404855989e-05,0.00000000000000e+00	2.30805404855989e-05,0.00000000000000e+00	1.10663196718491e-02,0.00000000000000e+00
2.26480072647111e+06	1.10486564659867e-02,0.00000000000000e+00	2.29726095122653e-04,0.00000000000000e+00	2.30917921666909e-05,0.00000000000000e+00	2.30917921666909e-05,0.00000000000000e+00	1.10486564659873e-02,0.00000000000000e+00
2.27002163134462e+06	1.10309966232006e-02,0.00000000000000e+00	2.29368154357749e-04,0.00000000000000e+00	2.31029763095131e-05,0.00000000000000e+00	2.31029763095131e-05,0.00000000000000e+00	1.10309966232011e-02,0.00000000000000e+00
2.27525457164686e+06	1.10133402619768e-02,0.00000000000000e+00	2.29010290487236e-04,0.00000000000000e+00	2.31140928252760e-05,0.00000000000000e+00	2.31140928252760e-05,0.00000000000000e+00	1.10133402619769e-02,0.00000000000000e+00
2.28049957512233e+06	1.09956875005077e-02,0.00000000000000e+00	2.28652505904140e-04,0.00000000000000e+00	2.31251416258722e-05,0.00000000000000e+00	2.31251416258722e-05,0.00000000000000e+00	1.09956875005073e-02,0.00000000000000e+00
2.28575666957954e+06	1.09780384567065e-02,0.00000000000000e+00	2.28294802995519e-04,0.00000000000000e+00	2.31361226239122e-05,0.00000000000000e+00	2.31361226239122e-05,0.00000000000000e+00	1.09780384567061e-02,0.00000000000000e+00
2.29102588289106e+06	1.09603932481929e-02,0.00000000000000e+00	2.27937184142140e-04,0.00000000000000e+00	2.31470357326968e-05,0.00000000000000e+00	2.31470357326968e-05,0.00000000000000e+00	1.09603932481931e-02,0.00000000000000e+00
2.29630724299376e+06	1.09427519922968e-02,0.00000000000000e+00	2.27579651718540e-04,0.00000000000000e+00	2.31578808662273e-05,0.00000000000000e+00	2.31578808662273e-05,0.00000000000000e+00	1.09427519922966e-02,0.00000000000000e+00
2.30160077788886e+06	1.09251148060431e-02,0.00000000000000e+00	2.27222208092822e-04,0.00000000000000e+00	2.31686579391887e-05,0.00000000000000e+00	2.31686579391887e-05,0.00000000000000e+00	1.09251148060439e-02,0.00000000000000e+00
2.30690651564218e+06	1.09074818061753e-02,0.00000000000000e+00	2.26864855626939e-04,0.00000000000000e+00	2.31793668669833e-05,0.00000000000000e+00	2.31793668669833e-05,0.00000000000000e+00	1.09074818061749e-02,0.00000000000000e+00
2.31222448438419e+06	1.08898531091168e-02,0.00000000000000e+00	2.26507596676181e-04,0.00000000000000e+00	2.31900075656824e-05,0.00000000000000e+00	2.31900075656824e-05,0.00000000000000e+00	1.08898531091172e-02,0.00000000000000e+00
2.31755471231024e+06	1.08722288310001e-02,0.00000000000000e+00	2.26150433589463e-04,0.00000000000000e+00	2.32005799520592e-05,0.00000000000000e+00	2.32005799520592e-05,0.00000000000000e+00	1.08722288310002e-02,0.00000000000000e+00
2.32289722768068e+06	1.08546090876452e-02,0.00000000000000e+00	2.25793368709122e-04,0.00000000000000e+00	2.32110839435725e-05,0.00000000000000e+00	2.32110839435725e-05,0.00000000000000e+00	1.08546090876453e-02,0.00000000000000e+00
2.32825205882097e+06	1.08369939945652e-02,0.00000000000000e+00	2.25436404370891e-04,0.00000000000000e+00	2.32215194583684e-05,0.00000000000000e+00	2.32215194583684e-05,0.00000000000000e+00	1.08369939945645e-02,0.00000000000000e+00
2.33361923412192e+06	1.08193836669588e-02,0.00000000000000e+00	2.25079542903874e-04,0.00000000000000e+00	2.32318864152805e-05,0.00000000000000e+00	2.32318864152805e-05,0.00000000000000e+00	1.08193836669592e-02,0.00000000000000e+00
2.33899878203973e+06	1.08017782197171e-02,0.00000000000000e+00	2.24722786630459e-04,0.00000000000000e+00	2.32421847338261e-05,0.00000000000000e+00	2.32421847338261e-05,0.00000000000000e+00	1.08017782197162e-02,0.00000000000000e+00
2.34439073109625e+06	1.07841777673996e-02,0.00000000000000e+00	2.24366137866157e-04,0.00000000000000e+00	2.32524143341920e-05,0.00000000000000e+00	2.32524143341920e-05,0.00000000000000e+00	1.07841777673998e-02,0.00000000000000e+00
2.34979510987905e+06	1.07665824242615e-02,0.00000000000000e+00	2.24009598919795e-04,0.00000000000000e+00	2.32625751372595e-05,0.00000000000000e+00	2.32625751372595e-05,0.00000000000000e+00	1.07665824242611e-02,0.00000000000000e+00
2.35521194704161e+06	1.07489923042276e-02,0.00000000000000e+00	2.23653172093271e-04,0.00000000000000e+00	2.32726670645817e-05,0.00000000000000e+00	2.32726670645817e-05,0.00000000000000e+00	1.07489923042260e-02,0.00000000000000e+00
2.36064127130345e+06	1.07314075208989e-02,0.00000000000000e+00	2.23296859681611e-04,0.00000000000000e+00	2.32826900383936e-05,0.00000000000000e+00	2.32826900383936e-05,0.00000000000000e+00	1.07314075208986e-02,0.00000000000000e+00
2.36608311145032e+06	1.07138281875465e-02,0.00000000000000e+00	2.22940663972694e-04,0.00000000000000e+00	2.32926439815867e-05,0.00000000000000e+00	2.32926439815867e-05,0.00000000000000e+00	1.07138281875470e-02,0.00000000000000e+00
2.37153749633431e+06	1.06962544171220e-02,0.00000000000000e+00	2.22584587247591e-04,0.00000000000000e+00	2.33025288177482e-05,0.00000000000000e+00	2.33025288177482e-05,0.00000000000000e+00	1.06962544171205e-02,0.00000000000000e+00
2.37700445487403e+06	1.06786863222266e-02,0.00000000000000e+00	2.22228631780067e-04,0.00000000000000e+00	2.33123444711123e-05,0.00000000000000e+00	2.33123444711123e-05,0.00000000000000e+00	1.06786863222250e-02,0.00000000000000e+00
2.38248401605474e+06	1.06611240151435e-02,0.00000000000000e+00	2.21872799837008e-04,0.00000000000000e+00	2.33220908666080e-05,0.00000000000000e+00	2.33220908666080e-05,0.00000000000000e+00	1.06611240151440e-02,0.00000000000000e+00
2.38797620892854e+06	1.06435676078168e-02,0.00000000000000e+00	2.21517093677977e-04,0.00000000000000e+00	2.33317679298165e-05,0.00000000000000e+00	2.33317679298165e-05,0.00000000000000e+00	1.06435676078167e-02,0.00000000000000e+00
2.39348106261448e+06	1.06260172118365e-02,0.00000000000000e+00	2.21161515555163e-04,0.00000000000000e+00	2.33413755869685e-05,0.00000000000000e+00	2.33413755869685e-05,0.00000000000000e+00	1.06260172118362e-02,0.00000000000000e+00
2.39899860629875e+06	1.06084729384684e-02,0.00000000000000e+00	2.20806067713784e-04,0.00000000000000e+00	2.33509137649904e-05,0.00000000000000e+00	2.33509137649904e-05,0.00000000000000e+00	1.06084729384684e-02,0.00000000000000e+00
2.40452886923482e+06	1.05909348986223e-02,0.00000000000000e+00	2.20450752391449e-04,0.00000000000000e+00	2.33603823914397e-05,0.00000000000000e+00	2.33603823914397e-05,0.00000000000000e+00	1.05909348986212e-02,0.00000000000000e+00
2.41007188074358e+06	1.05734032028649e-02,0.00000000000000e+00	2.20095571818584e-04,0.00000000000000e+00	2.33697813945536e-05,0.00000000000000e+00	2.33697813945537e-05,0.00000000000000e+00	1.05734032028657e-02,0.00000000000000e+00
2.41562767021355e+06	1.05558779614199e-02,0.00000000000000e+00	2.19740528218108e-04,0.00000000000000e+00	2.33791107032177e-05,0.00000000000000e+00	2.33791107032177e-05,0.00000000000000e+00	1.05558779614198e-02,0.00000000000000e+00
2.42119626710095e+06	1.05383592841518e-02,0.00000000000000e+00	2.19385623805497e-04,0.00000000000000e+00	2.33883702469754e-05,0.00000000000000e+00	2.33883702469754e-05,0.00000000000000e+00	1.05383592841516e-02,0.00000000000000e+00
2.42677770092994e+06	1.05208472805730e-02,0.00000000000000e+00	2.19030860788654e-04,0.00000000000000e+00	2.33975599560174e-05,0.00000000000000e+00	2.33975599560174e-05,0.00000000000000e+00	1.05208472805733e-02,0.00000000000000e+00
2.43237200129273e+06	1.05033420598461e-02,0.00000000000000e+00	2.18676241368028e-04,0.00000000000000e+00	2.34066797611978e-05,0.00000000000000e+00	2.34066797611978e-05,0.00000000000000e+00	1.05033420598467e-02,0.00000000000000e+00
2.43797919784972e+06	1.04858437307701e-02,0.00000000000000e+00	2.18321767736323e-04,0.00000000000000e+00	2.34157295940046e-05,0.00000000000000e+00	2.34157295940046e-05,0.00000000000000e+00	1.04858437307693e-02,0.00000000000000e+00
2.44359932032973e+06	1.04683524017836e-02,0.00000000000000e+00	2.17967442078702e-04,0.00000000000000e+00	2.34247093865856e-05,0.00000000000000e+00	2.34247093865856e-05,0.00000000000000e+00	1.04683524017839e-02,0.00000000000000e+00
2.44923239853009e+06	1.04508681809706e-02,0.00000000000000e+00	2.17613266572601e-04,0.00000000000000e+00	2.34336190717306e-05,0.00000000000000e+00	2.34336190717306e-05,0.00000000000000e+00	1.04508681809701e-02,0.00000000000000e+00
2.45487846231680e+06	1.04333911760436e-02,0.00000000000000e+00	2.17259243387718e-04,0.00000000000000e+00	2.34424585828731e-05,0.00000000000000e+00	2.34424585828731e-05,0.00000000000000e+00	1.04333911760432e-02,0.00000000000000e+00
2.46053754162475e+06	1.04159214943524e-02,0.00000000000000e+00	2.16905374685967e-04,0.00000000000000e+00	2.34512278540880e-05,0.00000000000000e+00	2.34512278540880e-05,0.00000000000000e+00	1.04159214943524e-02,0.00000000000000e+00
2.46620966645781e+06	1.03984592428798e-02,0.00000000000000e+00	2.16551662621463e-04,0.00000000000000e+00	2.34599268200927e-05,0.00000000000000e+00	2.34599268200927e-05,0.00000000000000e+00	1.03984592428799e-02,0.00000000000000e+00
2.47189486688901e+06	1.03810045282339e-02,0.00000000000000e+00	2.16198109340372e-04,0.00000000000000e+00	2.34685554162330e-05,0.00000000000000e+00	2.34685554162331e-05,0.00000000000000e+00	1.03810045282338e-02,0.00000000000000e+00
2.47759317306073e+06	1.03635574566538e-02,0.00000000000000e+00	2.15844716981033e-04,0.00000000000000e+00	2.34771135784995e-05,0.00000000000000e+00	2.34771135784995e-05,0.00000000000000e+00	1.03635574566536e-02,0.00000000000000e+00
2.48330461518481e+06	1.03461181340056e-02,0.00000000000000e+00	2.15491487673837e-04,0.00000000000000e+00	2.34856012435163e-05,0.00000000000000e+00	2.34856012435163e-05,0.00000000000000e+00	1.03461181340050e-02,0.00000000000000e+00
2.48902922354276e+06	1.03286866657778e-02,0.00000000000000e+00	2.15138423541211e-04,0.00000000000000e+00	2.34940183485422e-05,0.00000000000000e+00	2.34940183485422e-05,0.00000000000000e+00	1.03286866657785e-02,0.00000000000000e+00
2.49476702848587e+06	1.03112631570784e-02,0.00000000000000e+00	2.14785526697414e-04,0.00000000000000e+00	2.35023648314504e-05,0.00000000000000e+00	2.35023648314504e-05,0.00000000000000e+00	1.03112631570801e-02,0.00000000000000e+00
2.50051806043543e+06	1.02938477126432e-02,0.00000000000000e+00	2.14432799248804e-04,0.00000000000000e+00	2.35106406307602e-05,0.00000000000000e+00	2.35106406307602e-05,0.00000000000000e+00	1.02938477126437e-02,0.00000000000000e+00
2.50628234988282e+06	1.02764404368195e-02,0.00000000000000e+00	2.14080243293603e-04,0.00000000000000e+00	2.35188456856135e-05,0.00000000000000e+00	2.35188456856135e-05,0.00000000000000e+00	1.02764404368199e-02,0.00000000000000e+00
2.51205992738974e+06	1.02590414335725e-02,0.00000000000000e+00	2.13727860921806e-04,0.00000000000000e+00	2.35269799357668e-05,0.00000000000000e+00	2.35269799357668e-05,0.00000000000000e+00	1.02590414335719e-02,0.00000000000000e+00
2.51785082358832e+06	1.02416508064783e-02,0.00000000000000e+00	2.13375654215249e-04,0.00000000000000e+00	2.35350433216014e-05,0.00000000000000e+00	2.35350433216014e-05,0.00000000000000e+00	1.02416508064784e-02,0.00000000000000e+00
2.52365506918133e+06	1.02242686587378e-02,0.00000000000000e+00	2.13023625247692e-04,0.00000000000000e+00	2.35430357841338e-05,0.00000000000000e+00	2.35430357841338e-05,0.00000000000000e+00	1.02242686587380e-02,0.00000000000000e+00
2.52947269494229e+06	1.02068950931525e-02,0.00000000000000e+00	2.12671776084496e-04,0.00000000000000e+00	2.35509572649831e-05,0.00000000000000e+00	2.35509572649831e-05,0.00000000000000e+00	1.02068950931530e-02,0.00000000000000e+00
2.53530373171568e+06	1.01895302121343e-02,0.00000000000000e+00	2.12320108782703e-04,0.00000000000000e+00	2.35588077063809e-05,0.00000000000000e+00	2.35588077063809e-05,0.00000000000000e+00	1.01895302121340e-02,0.00000000000000e+00
2.54114821041707e+06	1.01721741177062e-02,0.00000000000000e+00	2.11968625391168e-04,0.00000000000000e+00	2.35665870511885e-05,0.00000000000000e+00	2.35665870511885e-05,0.00000000000000e+00	1.01721741177057e-02,0.00000000000000e+00
2.54700616203331e+06	1.01548269114959e-02,0.00000000000000e+00	2.11617327950327e-04,0.00000000000000e+00	2.35742952428728e-05,0.00000000000000e+00	2.35742952428728e-05,0.00000000000000e+00	1.01548269114959e-02,0.00000000000000e+00
2.55287761762267e+06	1.01374886947365e-02,0.00000000000000e+00	2.11266218492192e-04,0.00000000000000e+00	2.35819322255075e-05,0.00000000000000e+00	2.35819322255075e-05,0.00000000000000e+00	1.01374886947353e-02,0.00000000000000e+00
2.55876260831503e+06	1.01201595682572e-02,0.00000000000000e+00	2.10915299040342e-04,0.00000000000000e+00	2.35894979437747e-05,0.00000000000000e+00	2.35894979437747e-05,0.00000000000000e+00	1.01201595682573e-02,0.00000000000000e+00
2.56466116531203e+06	1.01028396325001e-02,0.00000000000000e+00	2.10564571609981e-04,0.00000000000000e+00	2.35969923429717e-05,0.00000000000000e+00	2.35969923429717e-05,0.00000000000000e+00	1.01028396325000e-02,0.00000000000000e+00
2.57057331988722e+06	1.00855289875018e-02,0.00000000000000e+00	2.10214038207813e-04,0.00000000000000e+00	2.36044153690000e-05,0.00000000000000e+00	2.36044153690000e-05,0.00000000000000e+00	1.00855289875011e-02,0.00000000000000e+00
2.57649910338625e+06	1.00682277328889e-02,0.00000000000000e+00	2.09863700831876e-04,0.00000000000000e+00	2.36117669683478e-05,0.00000000000000e+00	2.36117669683478e-05,0.00000000000000e+00	1.00682277328894e-02,0.00000000000000e+00
2.58243854722705e+06	1.00509359678980e-02,0.00000000000000e+00	2.09513561471816e-04,0.00000000000000e+00	2.36190470881223e-05,0.00000000000000e+00	2.36190470881224e-05,0.00000000000000e+00	1.00509359678979e-02,0.00000000000000e+00
2.58839168289996e+06	1.00336537913509e-02,0.00000000000000e+00	2.09163622108604e-04,0.00000000000000e+00	2.36262556760198e-05,0.00000000000000e+00	2.36262556760198e-05,0.00000000000000e+00	1.00336537913506e-02,0.00000000000000e+00
2.59435854196790e+06	1.00163813016689e-02,0.00000000000000e+00	2.08813884714645e-04,0.00000000000000e+00	2.36333926803392e-05,0.00000000000000e+00	2.36333926803392e-05,0.00000000000000e+00	1.00163813016674e-02,0.00000000000000e+00
2.60033915606656e+06	9.99911859685839e-03,0.00000000000000e+00	2.08464351253665e-04,0.00000000000000e+00	2.36404580499707e-05,0.00000000000000e+00	2.36404580499707e-05,0.00000000000000e+00	9.99911859685864e-03,0.00000000000000e+00
