Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RLoad))	mag(I(RSource))
7.22819725279205e+06	1.71765421948993e-02,0.00000000000000e+00	1.67498543472567e-04,0.00000000000000e+00	1.67498543472543e-04,0.00000000000000e+00	1.71765421948990e-02,0.00000000000000e+00
7.24485996833376e+06	1.71474045537504e-02,0.00000000000000e+00	1.67315493544557e-04,0.00000000000000e+00	1.67315493544554e-04,0.00000000000000e+00	1.71474045537495e-02,0.00000000000000e+00
7.26156109540181e+06	1.71182039854798e-02,0.00000000000000e+00	1.67130449421729e-04,0.00000000000000e+00	1.67130449421723e-04,0.00000000000000e+00	1.71182039854808e-02,0.00000000000000e+00
7.27830072254392e+06	1.70889418434830e-02,0.00000000000000e+00	1.66943435039506e-04,0.00000000000000e+00	1.66943435039499e-04,0.00000000000000e+00	1.70889418434829e-02,0.00000000000000e+00
7.29507893851194e+06	1.70596194726601e-02,0.00000000000000e+00	1.66754474269563e-04,0.00000000000000e+00	1.66754474269570e-04,0.00000000000000e+00	1.70596194726614e-02,0.00000000000000e+00
7.31189583226228e+06	1.70302382093762e-02,0.00000000000000e+00	1.66563590916965e-04,0.00000000000000e+00	1.66563590916953e-04,0.00000000000000e+00	1.70302382093777e-02,0.00000000000000e+00
7.32875149295644e+06	1.70007993813792e-02,0.00000000000000e+00	1.66370808716933e-04,0.00000000000000e+00	1.66370808716930e-04,0.00000000000000e+00	1.70007993813801e-02,0.00000000000000e+00
7.34564600996147e+06	1.69713043077373e-02,0.00000000000000e+00	1.66176151331988e-04,0.00000000000000e+00	1.66176151331993e-04,0.00000000000000e+00	1.69713043077358e-02,0.00000000000000e+00
7.36257947285041e+06	1.69417542987732e-02,0.00000000000000e+00	1.65979642349075e-04,0.00000000000000e+00	1.65979642349063e-04,0.00000000000000e+00	1.69417542987745e-02,0.00000000000000e+00
7.37955197140278e+06	1.69121506560202e-02,0.00000000000000e+00	1.65781305276495e-04,0.00000000000000e+00	1.65781305276508e-04,0.00000000000000e+00	1.69121506560199e-02,0.00000000000000e+00
7.39656359560510e+06	1.68824946721511e-02,0.00000000000000e+00	1.65581163541551e-04,0.00000000000000e+00	1.65581163541542e-04,0.00000000000000e+00	1.68824946721482e-02,0.00000000000000e+00
7.41361443565130e+06	1.68527876309095e-02,0.00000000000000e+00	1.65379240487244e-04,0.00000000000000e+00	1.65379240487234e-04,0.00000000000000e+00	1.68527876309066e-02,0.00000000000000e+00
7.43070458194323e+06	1.68230308070956e-02,0.00000000000000e+00	1.65175559370234e-04,0.00000000000000e+00	1.65175559370238e-04,0.00000000000000e+00	1.68230308070959e-02,0.00000000000000e+00
7.44783412509114e+06	1.67932254664966e-02,0.00000000000000e+00	1.64970143357923e-04,0.00000000000000e+00	1.64970143357921e-04,0.00000000000000e+00	1.67932254664977e-02,0.00000000000000e+00
7.46500315591418e+06	1.67633728658360e-02,0.00000000000000e+00	1.64763015526016e-04,0.00000000000000e+00	1.64763015526009e-04,0.00000000000000e+00	1.67633728658370e-02,0.00000000000000e+00
7.48221176544084e+06	1.67334742527309e-02,0.00000000000000e+00	1.64554198856033e-04,0.00000000000000e+00	1.64554198856025e-04,0.00000000000000e+00	1.67334742527321e-02,0.00000000000000e+00
7.49946004490944e+06	1.67035308656634e-02,0.00000000000000e+00	1.64343716233109e-04,0.00000000000000e+00	1.64343716233112e-04,0.00000000000000e+00	1.67035308656661e-02,0.00000000000000e+00
7.51674808576865e+06	1.66735439339380e-02,0.00000000000000e+00	1.64131590443479e-04,0.00000000000000e+00	1.64131590443475e-04,0.00000000000000e+00	1.66735439339370e-02,0.00000000000000e+00
7.53407597967795e+06	1.66435146776335e-02,0.00000000000000e+00	1.63917844172437e-04,0.00000000000000e+00	1.63917844172429e-04,0.00000000000000e+00	1.66435146776345e-02,0.00000000000000e+00
7.55144381850809e+06	1.66134443075783e-02,0.00000000000000e+00	1.63702500001786e-04,0.00000000000000e+00	1.63702500001780e-04,0.00000000000000e+00	1.66134443075782e-02,0.00000000000000e+00
7.56885169434163e+06	1.65833340253201e-02,0.00000000000000e+00	1.63485580408139e-04,0.00000000000000e+00	1.63485580408143e-04,0.00000000000000e+00	1.65833340253190e-02,0.00000000000000e+00
7.58629969947340e+06	1.65531850230912e-02,0.00000000000000e+00	1.63267107760611e-04,0.00000000000000e+00	1.63267107760606e-04,0.00000000000000e+00	1.65531850230913e-02,0.00000000000000e+00
7.60378792641099e+06	1.65229984838023e-02,0.00000000000000e+00	1.63047104318935e-04,0.00000000000000e+00	1.63047104318945e-04,0.00000000000000e+00	1.65229984837991e-02,0.00000000000000e+00
7.62131646787522e+06	1.64927755809737e-02,0.00000000000000e+00	1.62825592231431e-04,0.00000000000000e+00	1.62825592231432e-04,0.00000000000000e+00	1.64927755809740e-02,0.00000000000000e+00
7.63888541680069e+06	1.64625174787675e-02,0.00000000000000e+00	1.62602593533126e-04,0.00000000000000e+00	1.62602593533129e-04,0.00000000000000e+00	1.64625174787671e-02,0.00000000000000e+00
7.65649486633621e+06	1.64322253319201e-02,0.00000000000000e+00	1.62378130144024e-04,0.00000000000000e+00	1.62378130144022e-04,0.00000000000000e+00	1.64322253319221e-02,0.00000000000000e+00
7.67414490984534e+06	1.64019002857692e-02,0.00000000000000e+00	1.62152223867372e-04,0.00000000000000e+00	1.62152223867369e-04,0.00000000000000e+00	1.64019002857680e-02,0.00000000000000e+00
7.69183564090683e+06	1.63715434761824e-02,0.00000000000000e+00	1.61924896387699e-04,0.00000000000000e+00	1.61924896387697e-04,0.00000000000000e+00	1.63715434761825e-02,0.00000000000000e+00
7.70956715331519e+06	1.63411560296057e-02,0.00000000000000e+00	1.61696169269589e-04,0.00000000000000e+00	1.61696169269591e-04,0.00000000000000e+00	1.63411560296052e-02,0.00000000000000e+00
7.72733954108114e+06	1.63107390630033e-02,0.00000000000000e+00	1.61466063955747e-04,0.00000000000000e+00	1.61466063955748e-04,0.00000000000000e+00	1.63107390630042e-02,0.00000000000000e+00
7.74515289843210e+06	1.62802936838720e-02,0.00000000000000e+00	1.61234601765594e-04,0.00000000000000e+00	1.61234601765597e-04,0.00000000000000e+00	1.62802936838725e-02,0.00000000000000e+00
7.76300731981272e+06	1.62498209902384e-02,0.00000000000000e+00	1.61001803893972e-04,0.00000000000000e+00	1.61001803893978e-04,0.00000000000000e+00	1.62498209902397e-02,0.00000000000000e+00
7.78090289988537e+06	1.62193220706221e-02,0.00000000000000e+00	1.60767691409314e-04,0.00000000000000e+00	1.60767691409308e-04,0.00000000000000e+00	1.62193220706227e-02,0.00000000000000e+00
7.79883973353062e+06	1.61887980040755e-02,0.00000000000000e+00	1.60532285252671e-04,0.00000000000000e+00	1.60532285252672e-04,0.00000000000000e+00	1.61887980040743e-02,0.00000000000000e+00
7.81681791584779e+06	1.61582498601382e-02,0.00000000000000e+00	1.60295606236240e-04,0.00000000000000e+00	1.60295606236242e-04,0.00000000000000e+00	1.61582498601379e-02,0.00000000000000e+00
7.83483754215541e+06	1.61276786988722e-02,0.00000000000000e+00	1.60057675042139e-04,0.00000000000000e+00	1.60057675042140e-04,0.00000000000000e+00	1.61276786988739e-02,0.00000000000000e+00
7.85289870799175e+06	1.60970855708542e-02,0.00000000000000e+00	1.59818512221190e-04,0.00000000000000e+00	1.59818512221189e-04,0.00000000000000e+00	1.60970855708544e-02,0.00000000000000e+00
7.87100150911530e+06	1.60664715171650e-02,0.00000000000000e+00	1.59578138191802e-04,0.00000000000000e+00	1.59578138191805e-04,0.00000000000000e+00	1.60664715171664e-02,0.00000000000000e+00
7.88914604150532e+06	1.60358375694060e-02,0.00000000000000e+00	1.59336573238763e-04,0.00000000000000e+00	1.59336573238771e-04,0.00000000000000e+00	1.60358375694046e-02,0.00000000000000e+00
7.90733240136231e+06	1.60051847497119e-02,0.00000000000000e+00	1.59093837512473e-04,0.00000000000000e+00	1.59093837512472e-04,0.00000000000000e+00	1.60051847497112e-02,0.00000000000000e+00
7.92556068510854e+06	1.59745140707430e-02,0.00000000000000e+00	1.58849951027553e-04,0.00000000000000e+00	1.58849951027546e-04,0.00000000000000e+00	1.59745140707466e-02,0.00000000000000e+00
7.94383098938855e+06	1.59438265357208e-02,0.00000000000000e+00	1.58604933662092e-04,0.00000000000000e+00	1.58604933662095e-04,0.00000000000000e+00	1.59438265357193e-02,0.00000000000000e+00
7.96214341106969e+06	1.59131231384082e-02,0.00000000000000e+00	1.58358805156972e-04,0.00000000000000e+00	1.58358805156976e-04,0.00000000000000e+00	1.59131231384074e-02,0.00000000000000e+00
7.98049804724259e+06	1.58824048631441e-02,0.00000000000000e+00	1.58111585114565e-04,0.00000000000000e+00	1.58111585114562e-04,0.00000000000000e+00	1.58824048631449e-02,0.00000000000000e+00
7.99889499522169e+06	1.58516726848596e-02,0.00000000000000e+00	1.57863292998229e-04,0.00000000000000e+00	1.57863292998227e-04,0.00000000000000e+00	1.58516726848600e-02,0.00000000000000e+00
8.00000000000000e+06	1.58498285997514e-02,0.00000000000000e+00	1.57848363960268e-04,0.00000000000000e+00	1.57848363960284e-04,0.00000000000000e+00	1.58498285997530e-02,0.00000000000000e+00
